Country,Year,Indicator,Value
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1979,Adult Literacy Rate (15+),47.2599983215332
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1980,Adult Literacy Rate (15+),47.81000137329102
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1981,Adult Literacy Rate (15+),48.34999847412109
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1982,Adult Literacy Rate (15+),48.93000030517578
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1983,Adult Literacy Rate (15+),49.5
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1984,Adult Literacy Rate (15+),50.11999893188477
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1985,Adult Literacy Rate (15+),50.7400016784668
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1986,Adult Literacy Rate (15+),51.29000091552734
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1987,Adult Literacy Rate (15+),52.13999938964844
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1988,Adult Literacy Rate (15+),52.81000137329102
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1989,Adult Literacy Rate (15+),53.5099983215332
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1990,Adult Literacy Rate (15+),54.40000152587891
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1991,Adult Literacy Rate (15+),55.15000152587891
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1992,Adult Literacy Rate (15+),56.04999923706055
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1993,Adult Literacy Rate (15+),56.93000030517578
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1994,Adult Literacy Rate (15+),57.7599983215332
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1995,Adult Literacy Rate (15+),58.61999893188477
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1996,Adult Literacy Rate (15+),59.45000076293945
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1997,Adult Literacy Rate (15+),60.27999877929688
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1998,Adult Literacy Rate (15+),63.59000015258789
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),1999,Adult Literacy Rate (15+),64.33999633789062
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2000,Adult Literacy Rate (15+),64.61000061035156
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2001,Adult Literacy Rate (15+),65.30000305175781
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2002,Adult Literacy Rate (15+),66.02999877929688
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2003,Adult Literacy Rate (15+),67.04000091552734
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2004,Adult Literacy Rate (15+),67.7300033569336
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2005,Adult Literacy Rate (15+),67.54000091552734
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2006,Adult Literacy Rate (15+),67.51000213623047
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2007,Adult Literacy Rate (15+),68.01000213623047
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2008,Adult Literacy Rate (15+),68.80999755859375
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2009,Adult Literacy Rate (15+),69.45999908447266
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2010,Adult Literacy Rate (15+),71.11000061035156
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2011,Adult Literacy Rate (15+),71.5999984741211
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2012,Adult Literacy Rate (15+),72.02999877929688
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2013,Adult Literacy Rate (15+),72.83000183105469
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2014,Adult Literacy Rate (15+),73.41000366210938
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2015,Adult Literacy Rate (15+),74.4000015258789
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2016,Adult Literacy Rate (15+),75.0999984741211
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2017,Adult Literacy Rate (15+),75.58999633789062
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2018,Adult Literacy Rate (15+),76.37999725341797
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2019,Adult Literacy Rate (15+),76.33999633789062
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2020,Adult Literacy Rate (15+),76.94999694824219
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2021,Adult Literacy Rate (15+),77.5199966430664
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2022,Adult Literacy Rate (15+),78.11000061035156
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2023,Adult Literacy Rate (15+),78.5999984741211
ESCAP: WB Lower Middle Income Economies (WB_LOWER_MID) (UNSDCode:98438),2024,Adult Literacy Rate (15+),79.06999969482422
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1976,Adult Literacy Rate (15+),66.01000213623047
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1977,Adult Literacy Rate (15+),66.16999816894531
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1978,Adult Literacy Rate (15+),67.29000091552734
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1979,Adult Literacy Rate (15+),68.52999877929688
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1980,Adult Literacy Rate (15+),69.66000366210938
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1981,Adult Literacy Rate (15+),70.73999786376953
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1982,Adult Literacy Rate (15+),71.7300033569336
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1983,Adult Literacy Rate (15+),72.69000244140625
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1984,Adult Literacy Rate (15+),73.91000366210938
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1985,Adult Literacy Rate (15+),74.88999938964844
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1986,Adult Literacy Rate (15+),75.8499984741211
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1987,Adult Literacy Rate (15+),76.83999633789062
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1988,Adult Literacy Rate (15+),80.83000183105469
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1989,Adult Literacy Rate (15+),81.47000122070312
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1990,Adult Literacy Rate (15+),82.08000183105469
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1991,Adult Literacy Rate (15+),82.5999984741211
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1992,Adult Literacy Rate (15+),83.08999633789062
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1993,Adult Literacy Rate (15+),83.55000305175781
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1994,Adult Literacy Rate (15+),84.0
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1995,Adult Literacy Rate (15+),84.44999694824219
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1996,Adult Literacy Rate (15+),84.91999816894531
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1997,Adult Literacy Rate (15+),90.30999755859375
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1998,Adult Literacy Rate (15+),90.69000244140625
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),1999,Adult Literacy Rate (15+),91.01000213623047
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2000,Adult Literacy Rate (15+),91.4000015258789
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2001,Adult Literacy Rate (15+),91.7300033569336
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2002,Adult Literacy Rate (15+),92.05000305175781
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2003,Adult Literacy Rate (15+),92.37000274658203
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2004,Adult Literacy Rate (15+),92.66000366210938
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2005,Adult Literacy Rate (15+),92.97000122070312
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2006,Adult Literacy Rate (15+),93.29000091552734
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2007,Adult Literacy Rate (15+),94.33999633789062
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2008,Adult Literacy Rate (15+),94.63999938964844
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2009,Adult Literacy Rate (15+),94.98999786376953
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2010,Adult Literacy Rate (15+),95.12999725341797
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2011,Adult Literacy Rate (15+),95.37999725341797
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2012,Adult Literacy Rate (15+),95.5999984741211
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2013,Adult Literacy Rate (15+),95.69999694824219
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2014,Adult Literacy Rate (15+),96.05000305175781
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2015,Adult Literacy Rate (15+),96.16999816894531
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2016,Adult Literacy Rate (15+),96.33999633789062
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2017,Adult Literacy Rate (15+),96.52999877929688
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2018,Adult Literacy Rate (15+),96.66999816894531
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2019,Adult Literacy Rate (15+),96.80999755859375
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2020,Adult Literacy Rate (15+),96.93000030517578
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2021,Adult Literacy Rate (15+),97.05999755859375
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2022,Adult Literacy Rate (15+),97.19000244140625
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2023,Adult Literacy Rate (15+),97.30999755859375
ESCAP: WB Upper Middle Income Economies (WB_UPPER_MID) (UNSDCode:98437),2024,Adult Literacy Rate (15+),97.43000030517578
ESCWA: All countries (UNSDCode:98500),1980,Adult Literacy Rate (15+),50.65999984741211
ESCWA: All countries (UNSDCode:98500),1981,Adult Literacy Rate (15+),51.2400016784668
ESCWA: All countries (UNSDCode:98500),1982,Adult Literacy Rate (15+),52.02000045776367
ESCWA: All countries (UNSDCode:98500),1983,Adult Literacy Rate (15+),51.91999816894531
ESCWA: All countries (UNSDCode:98500),1984,Adult Literacy Rate (15+),52.56000137329102
ESCWA: All countries (UNSDCode:98500),1985,Adult Literacy Rate (15+),53.18999862670898
ESCWA: All countries (UNSDCode:98500),1986,Adult Literacy Rate (15+),53.81999969482422
ESCWA: All countries (UNSDCode:98500),1987,Adult Literacy Rate (15+),54.43999862670898
ESCWA: All countries (UNSDCode:98500),1988,Adult Literacy Rate (15+),55.29000091552734
ESCWA: All countries (UNSDCode:98500),1989,Adult Literacy Rate (15+),56.11999893188477
ESCWA: All countries (UNSDCode:98500),1990,Adult Literacy Rate (15+),57.02000045776367
ESCWA: All countries (UNSDCode:98500),1991,Adult Literacy Rate (15+),57.83000183105469
ESCWA: All countries (UNSDCode:98500),1992,Adult Literacy Rate (15+),58.66999816894531
ESCWA: All countries (UNSDCode:98500),1993,Adult Literacy Rate (15+),59.25
ESCWA: All countries (UNSDCode:98500),1994,Adult Literacy Rate (15+),60.02999877929688
ESCWA: All countries (UNSDCode:98500),1995,Adult Literacy Rate (15+),60.81000137329102
ESCWA: All countries (UNSDCode:98500),1996,Adult Literacy Rate (15+),61.79000091552734
ESCWA: All countries (UNSDCode:98500),1997,Adult Literacy Rate (15+),62.7599983215332
ESCWA: All countries (UNSDCode:98500),1998,Adult Literacy Rate (15+),63.79999923706055
ESCWA: All countries (UNSDCode:98500),1999,Adult Literacy Rate (15+),64.75
ESCWA: All countries (UNSDCode:98500),2000,Adult Literacy Rate (15+),65.63999938964844
ESCWA: All countries (UNSDCode:98500),2001,Adult Literacy Rate (15+),66.75
ESCWA: All countries (UNSDCode:98500),2002,Adult Literacy Rate (15+),67.79000091552734
ESCWA: All countries (UNSDCode:98500),2003,Adult Literacy Rate (15+),70.77999877929688
ESCWA: All countries (UNSDCode:98500),2004,Adult Literacy Rate (15+),71.6500015258789
ESCWA: All countries (UNSDCode:98500),2005,Adult Literacy Rate (15+),72.30000305175781
ESCWA: All countries (UNSDCode:98500),2006,Adult Literacy Rate (15+),69.56999969482422
ESCWA: All countries (UNSDCode:98500),2007,Adult Literacy Rate (15+),70.38999938964844
ESCWA: All countries (UNSDCode:98500),2008,Adult Literacy Rate (15+),71.20999908447266
ESCWA: All countries (UNSDCode:98500),2009,Adult Literacy Rate (15+),72.33999633789062
ESCWA: All countries (UNSDCode:98500),2010,Adult Literacy Rate (15+),72.93000030517578
ESCWA: All countries (UNSDCode:98500),2011,Adult Literacy Rate (15+),74.81999969482422
ESCWA: All countries (UNSDCode:98500),2012,Adult Literacy Rate (15+),75.69999694824219
ESCWA: All countries (UNSDCode:98500),2013,Adult Literacy Rate (15+),76.81999969482422
ESCWA: All countries (UNSDCode:98500),2014,Adult Literacy Rate (15+),76.83999633789062
ESCWA: All countries (UNSDCode:98500),2015,Adult Literacy Rate (15+),77.72000122070312
ESCWA: All countries (UNSDCode:98500),2016,Adult Literacy Rate (15+),76.20999908447266
ESCWA: All countries (UNSDCode:98500),2017,Adult Literacy Rate (15+),76.91000366210938
ESCWA: All countries (UNSDCode:98500),2018,Adult Literacy Rate (15+),77.19999694824219
ESCWA: All countries (UNSDCode:98500),2019,Adult Literacy Rate (15+),77.45999908447266
ESCWA: All countries (UNSDCode:98500),2020,Adult Literacy Rate (15+),77.91000366210938
ESCWA: All countries (UNSDCode:98500),2021,Adult Literacy Rate (15+),78.25
ESCWA: All countries (UNSDCode:98500),2022,Adult Literacy Rate (15+),78.69000244140625
ESCWA: All countries (UNSDCode:98500),2023,Adult Literacy Rate (15+),79.05000305175781
ESCWA: All countries (UNSDCode:98500),2024,Adult Literacy Rate (15+),79.44999694824219
ESCWA: Arab LDCs subregion (UNSDCode:98505),1991,Adult Literacy Rate (15+),44.86999893188477
ESCWA: Arab LDCs subregion (UNSDCode:98505),1992,Adult Literacy Rate (15+),45.68000030517578
ESCWA: Arab LDCs subregion (UNSDCode:98505),1993,Adult Literacy Rate (15+),46.29999923706055
ESCWA: Arab LDCs subregion (UNSDCode:98505),1994,Adult Literacy Rate (15+),46.70000076293945
ESCWA: Arab LDCs subregion (UNSDCode:98505),1995,Adult Literacy Rate (15+),47.31000137329102
ESCWA: Arab LDCs subregion (UNSDCode:98505),1996,Adult Literacy Rate (15+),48.47000122070313
ESCWA: Arab LDCs subregion (UNSDCode:98505),1997,Adult Literacy Rate (15+),49.65000152587891
ESCWA: Arab LDCs subregion (UNSDCode:98505),1998,Adult Literacy Rate (15+),50.81999969482422
ESCWA: Arab LDCs subregion (UNSDCode:98505),1999,Adult Literacy Rate (15+),51.97999954223633
ESCWA: Arab LDCs subregion (UNSDCode:98505),2000,Adult Literacy Rate (15+),53.13999938964844
ESCWA: Arab LDCs subregion (UNSDCode:98505),2001,Adult Literacy Rate (15+),54.31999969482422
ESCWA: Arab LDCs subregion (UNSDCode:98505),2002,Adult Literacy Rate (15+),55.4900016784668
ESCWA: Arab LDCs subregion (UNSDCode:98505),2003,Adult Literacy Rate (15+),56.65999984741211
ESCWA: Arab LDCs subregion (UNSDCode:98505),2004,Adult Literacy Rate (15+),57.79999923706055
ESCWA: Arab LDCs subregion (UNSDCode:98505),2005,Adult Literacy Rate (15+),58.02000045776367
ESCWA: Arab LDCs subregion (UNSDCode:98505),2006,Adult Literacy Rate (15+),51.04999923706055
ESCWA: Arab LDCs subregion (UNSDCode:98505),2007,Adult Literacy Rate (15+),51.61999893188477
ESCWA: Arab LDCs subregion (UNSDCode:98505),2008,Adult Literacy Rate (15+),52.18000030517578
ESCWA: Arab LDCs subregion (UNSDCode:98505),2009,Adult Literacy Rate (15+),52.5
ESCWA: Arab LDCs subregion (UNSDCode:98505),2010,Adult Literacy Rate (15+),53.04999923706055
ESCWA: Arab LDCs subregion (UNSDCode:98505),2011,Adult Literacy Rate (15+),53.56000137329102
ESCWA: Arab LDCs subregion (UNSDCode:98505),2012,Adult Literacy Rate (15+),54.61999893188477
ESCWA: Arab LDCs subregion (UNSDCode:98505),2013,Adult Literacy Rate (15+),55.11999893188477
ESCWA: Arab LDCs subregion (UNSDCode:98505),2014,Adult Literacy Rate (15+),55.61000061035156
ESCWA: Arab LDCs subregion (UNSDCode:98505),2015,Adult Literacy Rate (15+),56.13000106811523
ESCWA: Arab LDCs subregion (UNSDCode:98505),2016,Adult Literacy Rate (15+),56.65000152587891
ESCWA: Arab LDCs subregion (UNSDCode:98505),2017,Adult Literacy Rate (15+),57.15999984741211
ESCWA: Arab LDCs subregion (UNSDCode:98505),2018,Adult Literacy Rate (15+),57.72000122070313
ESCWA: Arab LDCs subregion (UNSDCode:98505),2019,Adult Literacy Rate (15+),57.91999816894531
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1989,Adult Literacy Rate (15+),48.47999954223633
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1990,Adult Literacy Rate (15+),49.22000122070313
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1991,Adult Literacy Rate (15+),50.08000183105469
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1992,Adult Literacy Rate (15+),51.09000015258789
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1993,Adult Literacy Rate (15+),51.90999984741211
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1994,Adult Literacy Rate (15+),52.4900016784668
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1995,Adult Literacy Rate (15+),53.2599983215332
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1996,Adult Literacy Rate (15+),54.43000030517578
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1997,Adult Literacy Rate (15+),55.63000106811523
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1998,Adult Literacy Rate (15+),56.79000091552734
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),1999,Adult Literacy Rate (15+),57.95000076293945
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2000,Adult Literacy Rate (15+),59.04999923706055
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2001,Adult Literacy Rate (15+),60.15999984741211
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2002,Adult Literacy Rate (15+),61.2599983215332
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2003,Adult Literacy Rate (15+),62.36000061035156
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2004,Adult Literacy Rate (15+),63.43000030517578
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2005,Adult Literacy Rate (15+),64.08999633789062
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2006,Adult Literacy Rate (15+),58.70999908447266
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2007,Adult Literacy Rate (15+),59.63999938964844
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2008,Adult Literacy Rate (15+),60.54999923706055
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2009,Adult Literacy Rate (15+),60.88999938964844
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2010,Adult Literacy Rate (15+),61.38000106811523
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2011,Adult Literacy Rate (15+),61.86999893188477
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2012,Adult Literacy Rate (15+),62.31000137329102
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2013,Adult Literacy Rate (15+),62.36000061035156
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2014,Adult Literacy Rate (15+),61.93999862670898
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2015,Adult Literacy Rate (15+),62.4900016784668
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2016,Adult Literacy Rate (15+),63.22000122070313
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2017,Adult Literacy Rate (15+),63.59999847412109
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2018,Adult Literacy Rate (15+),63.93000030517578
ESCWA: Arab Low-Income Countries (LICs) (UNSDCode:98509),2019,Adult Literacy Rate (15+),64.33999633789062
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1974,Adult Literacy Rate (15+),43.09000015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1975,Adult Literacy Rate (15+),43.43999862670898
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1976,Adult Literacy Rate (15+),43.81000137329102
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1977,Adult Literacy Rate (15+),44.16999816894531
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1978,Adult Literacy Rate (15+),44.70000076293945
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1979,Adult Literacy Rate (15+),45.22999954223633
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1980,Adult Literacy Rate (15+),45.90999984741211
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1981,Adult Literacy Rate (15+),46.59999847412109
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1982,Adult Literacy Rate (15+),47.29000091552734
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1983,Adult Literacy Rate (15+),47.27999877929688
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1984,Adult Literacy Rate (15+),48.27999877929688
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1985,Adult Literacy Rate (15+),49.31000137329102
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1986,Adult Literacy Rate (15+),50.34000015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1987,Adult Literacy Rate (15+),51.34000015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1988,Adult Literacy Rate (15+),52.34999847412109
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1989,Adult Literacy Rate (15+),53.34999847412109
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1990,Adult Literacy Rate (15+),54.34999847412109
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1991,Adult Literacy Rate (15+),55.47999954223633
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1992,Adult Literacy Rate (15+),56.45999908447266
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1993,Adult Literacy Rate (15+),57.08000183105469
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1994,Adult Literacy Rate (15+),58.0099983215332
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1995,Adult Literacy Rate (15+),58.93000030517578
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1996,Adult Literacy Rate (15+),59.9900016784668
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1997,Adult Literacy Rate (15+),61.02000045776367
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1998,Adult Literacy Rate (15+),62.09000015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),1999,Adult Literacy Rate (15+),63.06999969482422
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2000,Adult Literacy Rate (15+),63.97999954223633
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2001,Adult Literacy Rate (15+),65.12000274658203
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2002,Adult Literacy Rate (15+),66.05000305175781
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2003,Adult Literacy Rate (15+),69.83000183105469
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2004,Adult Literacy Rate (15+),70.62999725341797
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2005,Adult Literacy Rate (15+),71.12000274658203
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2006,Adult Literacy Rate (15+),69.36000061035156
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2007,Adult Literacy Rate (15+),70.0
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2008,Adult Literacy Rate (15+),70.88999938964844
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2009,Adult Literacy Rate (15+),72.18000030517578
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2010,Adult Literacy Rate (15+),72.9000015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2011,Adult Literacy Rate (15+),74.6500015258789
ESCWA: Arab Middle-Income Countries (MICs) (UNSDCode:98508),2012,Adult Literacy Rate (15+),75.79000091552734
